id,genre,track_name,artist_name,valence,energy,acousticness,danceability,liveness,loudness,tempo,speechiness,time_signature,key,instrumentalness,mood_encoded,mood
3NzdDs8gDR7e8hoxbJ0CxP,new-age,Something to Believe In - Remastered,Clannad,0.309,0.739,0.214,0.631,0.092,-7.768,128.52,0.0261,4,5,0.000393,2,Happy
7Dt6y0fd2Zi2rN2YWE2N1a,new-age,Reflections of Passion,Yanni,0.101,0.16,0.823,0.428,0.101,-17.424,140.25,0.0319,3,2,0.00673,3,Sad
3B0VU544mmwynbHinTjJP3,new-age,The Stolen Child,Various Artists,0.171,0.239,0.856,0.431,0.736,-14.436,138.939,0.0589,4,4,5.03e-06,3,Sad
1mITvds7JRzV7WJhsnGGpn,new-age,Second Chapter,Enigma,0.0707,0.115,0.202,0.154,0.0788,-25.371,70.195,0.0361,3,1,0.931,0,Calm
6t6oULCRS6hnI7rm0h5gwl,new-age,Some Nights,fun.,0.392,0.738,0.0178,0.672,0.0927,-7.045,107.938,0.0506,4,0,6.75e-05,2,Happy
1DGPKm70Oaee8cqbCtLwXn,new-age,"Way Down The Hills, Searching In Emptiness",Enam,0.176,0.129,0.916,0.153,0.0718,-21.089,95.467,0.0357,3,3,0.291,3,Sad
7r44zYjmgfBrzkQd7rkTFb,new-age,Luna,Frank Steiner Jr.,0.276,0.179,0.811,0.62,0.0934,-20.311,149.996,0.0326,1,6,0.944,0,Calm
2dLLR6qlu5UJ5gk0dKz0h3,new-age,Royals,Lorde,0.337,0.428,0.121,0.674,0.132,-9.504,84.878,0.122,4,7,0.0,3,Sad
4kJBkJENSsgjtyRMMWUzhb,new-age,Lady of Dreams,Kitaro,0.0697,0.3,0.523,0.435,0.15,-11.4,138.214,0.0295,3,9,7.06e-06,3,Sad
6CNFYz59jkMyaFURM8M9dZ,new-age,Era,ERA,0.0651,0.423,0.153,0.143,0.0746,-12.241,85.91,0.0339,4,3,0.742,3,Sad
0mkWfvktsuV6xE4bR0AHYc,new-age,In the Beginning,Beautiful World,0.392,0.501,0.103,0.491,0.143,-13.622,137.058,0.0712,4,3,0.0897,3,Sad
06XPZNjnPt90Y4cAIqPN19,new-age,La Puerta Del Cielo - Radio Edit,Enigma,0.392,0.616,0.0554,0.54,0.232,-9.726,94.27,0.0378,4,9,0.000332,3,Sad
45B01FDkQ1r3bqyxC4jPpr,new-age,Coming Home,Various Artists,0.221,0.17,0.962,0.707,0.112,-18.778,130.023,0.0381,4,7,0.785,0,Calm
03Ne1yhU0GsvxS6PChRCpe,new-age,Waiting Just For You,Isgaard,0.283,0.5,0.916,0.414,0.205,-10.714,125.004,0.0311,4,6,0.975,0,Calm
1m4fcADjwBoOZBah5hxLzo,new-age,White Fool (feat. Steve Perry) - Remastered,Clannad,0.553,0.695,0.508,0.606,0.0724,-9.715,89.774,0.0413,4,7,0.000844,2,Happy
2Z22jGxrl3T925Q8ClbWCQ,new-age,Theme From Silk Road,Kitaro,0.135,0.323,0.888,0.388,0.459,-16.295,132.908,0.0333,4,4,0.99,0,Calm
62WXjNnIqmHfcTIg6A2joZ,new-release,Instinct,RITUAL,0.236,0.494,0.354,0.715,0.128,-9.349,131.975,0.0566,4,3,0.00111,3,Sad
0ENSn4fwAbCGeFGVUbXEU3,new-release,Hello,Adele,0.289,0.451,0.336,0.481,0.0872,-6.095,157.966,0.0347,4,5,0.0,3,Sad
2khqMJ0UmmTCgiIjr8RhL3,new-release,Dancing On Glass,St. Lucia,0.356,0.939,0.0175,0.557,0.317,-4.712,101.015,0.0483,4,1,0.0,1,Energetic
1kDVtWMDT5RnXHvymKgTyd,new-release,C.U.R.E.,BOOTS,0.34,0.768,3.86e-05,0.64,0.197,-3.465,141.593,0.0676,4,10,0.191,1,Energetic
4pBtffFohSRWLXPUTBojuP,new-release,Secrets,Jacob Whitesides,0.556,0.9,0.0315,0.617,0.119,-5.088,108.017,0.0589,4,0,0.0,2,Happy
6HtYcBQNHDfMBh50NZnjBp,new-release,Bad Idea,Sara Bareilles,0.787,0.889,0.0168,0.587,0.0806,-5.541,167.936,0.0704,3,1,0.0,1,Energetic
6OXU517AeB6iYEMy10rRmr,new-release,Ruins,Ella Isaacson,0.237,0.8,0.0871,0.391,0.162,-4.756,123.25,0.0544,4,8,0.0,1,Energetic
3EkqGwaDQg4vkMHtcNZvpC,new-release,The Answer,Savages,0.344,0.815,0.000764,0.358,0.348,-5.645,96.079,0.0417,4,0,0.00279,1,Energetic
2w1FUzusLkDiSXqpWNcnhR,new-release,Broke Me in Two,2001,0.864,0.804,0.219,0.633,0.368,-6.026,135.06,0.0382,3,2,0.0,2,Happy
69i9zXmMHg8VdjyiX5Wu4H,new-release,Sun Leads Me On,Half Moon Run,0.156,0.362,0.798,0.484,0.11,-10.439,80.024,0.0307,4,2,0.0064,3,Sad
5BtwZ441YUmUFzNDItE5nI,new-release,Solid (feat. Babyface),Ty Dolla $ign,0.691,0.433,0.568,0.687,0.161,-7.703,151.727,0.0916,4,6,0.0,3,Sad
4NtdkNudAf9vuF9zzpeJiL,new-release,Hot,POWERS,0.545,0.881,8.73e-05,0.454,0.379,-4.537,107.962,0.0412,4,10,4.21e-06,1,Energetic
3556vNt6SuQPqt15VFfRWv,new-release,Used To Love You,Gwen Stefani,0.215,0.658,0.0198,0.583,0.443,-5.339,96.11,0.0938,4,8,3.85e-06,1,Energetic
0UA6qu0q7LKR575c8nAkXP,new-release,For Us,Arctic Lake,0.0989,0.447,0.456,0.554,0.113,-8.803,81.93,0.0321,4,7,3.74e-05,3,Sad
1PhvTwusCB7hHCLrP8mrll,new-release,Wolfpack,TĀLĀ,0.403,0.497,0.00196,0.69,0.177,-8.4,108.116,0.215,4,1,3.46e-06,2,Happy
6TaqooOXAEcijL6G1AWS2K,new-release,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,0.181,0.521,0.12,0.681,0.108,-5.849,94.997,0.141,4,0,8.41e-05,3,Sad
6SSKR7x2un743k1L31c5bk,new-release,Empty Hands,Pr0files,0.529,0.683,0.0175,0.459,0.151,-4.8,78.01,0.0296,4,0,0.0,2,Happy
2DoAUg1ylfR1wRiQXzIJ44,new-release,"Woke in the Night, the Phone Was Ringing",Palace Winter,0.265,0.548,0.35,0.615,0.0996,-5.457,140.573,0.0246,4,5,0.392,3,Sad
2Pv7zg9cBPZvZuOrusG4bw,new-release,Emperor's New Clothes,Panic! At The Disco,0.651,0.904,0.00302,0.562,0.0433,-4.947,94.481,0.0807,4,1,0.0,1,Energetic
3yql0EiyLkOg6V1K1njp74,new-release,Nottamun Town,LISTENBEE,0.556,0.747,0.116,0.748,0.356,-6.238,120.038,0.0774,4,3,0.00171,2,Happy
6CXFCte6QUmKbElWdJdjbb,new-release,Working For It - Bonus Track,ZHU,0.502,0.715,0.0971,0.776,0.247,-6.587,99.951,0.0505,4,5,0.0131,2,Happy
5PMbYk8qnxHk11VC8vKsF3,new-release,Death Row,Jimi Charles Moody,0.474,0.353,0.396,0.414,0.12,-10.17,82.413,0.0364,4,2,0.000426,3,Sad
44cHg0JIrS144r7qLupD9o,new-release,Hollow,Tori Kelly,0.351,0.527,0.0407,0.462,0.473,-6.986,126.086,0.0347,4,10,1.75e-05,2,Happy
0TMWGCBG1KdnEGwQhagp3t,new-release,Speechless (feat. RKCB),Candyland,0.389,0.824,0.00568,0.682,0.0679,-5.832,123.023,0.0329,4,1,5.27e-06,2,Happy
6xIJG3cnd1O52dJTwtsBBl,new-release,Nobody Cares,LÉON,0.366,0.899,0.102,0.683,0.0868,-5.382,110.996,0.0286,4,2,0.0,2,Happy
27eKJ4RlK36novSUJQXlVH,new-release,I Was Me,Imagine Dragons,0.147,0.449,0.608,0.576,0.117,-7.23,145.025,0.0419,4,9,0.0,3,Sad
1SC5nZeOBQ1weE86ho1Yxm,new-release,What I Never Knew I Always Wanted,Carrie Underwood,0.366,0.782,0.682,0.505,0.173,-2.256,76.004,0.0404,4,3,0.0,2,Happy
6yaopzMnKEEImSHWpFd1Vq,new-release,I'm Already Gone,ACES,0.628,0.429,0.0289,0.613,0.15,-10.381,75.004,0.0569,4,11,0.0115,2,Happy
347kBiR8vuCDICpW1TnjFk,new-release,You,Lost Kings,0.687,0.893,0.178,0.668,0.114,-4.349,105.928,0.0366,4,9,0.00382,2,Happy
3A2XKObGNiNjSZlQVv8Tq0,new-release,Sitcom,Coleman Hell,0.63,0.73,0.00196,0.674,0.233,-5.503,100.013,0.132,4,1,0.0,1,Energetic
2hr3kqWd9MJ1sWAhgCpzQf,new-release,Flawless,Disciples,0.872,0.832,0.000483,0.773,0.13,-4.958,120.986,0.059,4,7,0.778,2,Happy
6QS5GEuM3Nyowck5PawQvL,new-release,"You Mine (feat. Trey Songz, Jeremih & Future)",DJ Khaled,0.392,0.906,0.417,0.516,0.153,-3.148,135.751,0.302,4,2,0.0,1,Energetic
0EaqTZtx0wyKBT1VluOtCi,new-release,RCVR (feat. Debbie Gibson),Big Black Delta,0.326,0.885,0.00346,0.496,0.591,-4.349,124.21,0.0453,4,9,0.000243,1,Energetic
2vDT1uU6hZgdp3PbWGr0Xy,new-release,7 Years,Lukas Graham,0.34,0.473,0.287,0.765,0.391,-5.829,119.992,0.0514,4,10,0.0,3,Sad
6pVYsszLn9982fl6krM10h,new-release,begin again (HEALTH Remix),Purity Ring,0.0517,0.522,0.00306,0.573,0.0875,-8.185,100.005,0.0369,4,7,0.0553,3,Sad
7c7ZiBHfWGloULZD03BfCR,new-release,Almighty Dollar,Pell,0.319,0.748,0.208,0.801,0.122,-7.361,100.015,0.0453,4,6,0.0,2,Happy
0375PEO6HIwCHx5Y2sowQm,new-release,Waste The Night,5 Seconds of Summer,0.323,0.904,0.0159,0.533,0.283,-4.741,75.667,0.0656,4,8,0.0,1,Energetic
6dMEkiUUCt09BeeSVgIkao,new-release,I Care,Frances,0.298,0.618,0.0837,0.714,0.0892,-9.491,172.019,0.112,4,10,8.69e-05,2,Happy
5DNiREaQ1nrgi7Ckf8kuMP,new-release,Infinite High,Panama Wedding,0.875,0.882,0.0917,0.613,0.252,-6.787,167.97,0.0558,4,11,5.97e-06,2,Happy
0QCoA8f4gK0lGtGzCIrBjg,new-release,Just Like That (feat. Johnny Graves),Pegboard Nerds,0.338,0.768,0.0422,0.405,0.13,-5.387,159.988,0.0898,4,0,0.0,1,Energetic
2JmvwF29iUVb3oEFW4Bvf3,new-release,New York City,The Chainsmokers,0.0624,0.639,0.0127,0.564,0.133,-6.828,126.062,0.038,4,4,0.0,2,Happy
3ACnarSkTKiOTj4rsnFkgf,new-release,Sorry,Justin Bieber,0.402,0.772,0.0864,0.674,0.308,-3.685,100.039,0.0396,4,0,0.0,1,Energetic
3UWMvlNnUHjY48CfhvfOOg,new-release,$ (feat. Donnie Trumpet),DRAM,0.436,0.725,0.0578,0.441,0.084,-6.436,105.101,0.24,4,1,0.0,1,Energetic
2aB6ePZ506uV0hQRdQaFHw,new-release,Air,Basenji,0.179,0.663,0.694,0.694,0.134,-7.326,119.993,0.0329,4,0,0.405,3,Sad
16cMQI1Z2zGbD37o6h7Zks,new-release,Easy,Seinabo Sey,0.387,0.529,0.354,0.673,0.137,-7.082,87.073,0.0656,4,10,2.55e-06,3,Sad
38510fWvtOkrFjg2EDkJtT,new-release,Toothbrush,DNCE,0.812,0.777,0.119,0.495,0.425,-5.764,104.458,0.177,4,7,0.0,1,Energetic
4AZVyZIcNwRov50o2s1c0i,new-release,Magic Hour,Aoife O'Donovan,0.478,0.459,0.526,0.675,0.127,-8.049,120.053,0.0278,4,10,0.00122,3,Sad
5mHTg6cqhyP0BmsTQKzN1X,new-release,Sprained Ankle,Julien Baker,0.195,0.174,0.807,0.343,0.113,-14.471,96.884,0.0359,4,2,0.47,3,Sad
14c6Q17DoHUY4A2u9HlxxL,new-release,Hyde,Astrid S,0.22,0.404,0.238,0.689,0.618,-8.898,109.968,0.0365,4,5,0.00132,3,Sad
7kD0Y5jtaX8zIsYHyxRNKW,new-release,Lost And Found,Ellie Goulding,0.636,0.827,0.00196,0.567,0.0878,-6.155,137.0,0.0337,4,9,3.13e-06,2,Happy
6d6vZtsKUFtdkarwK6KmPs,opera,Toreador's Song from 'Carmen',Various Artists,0.6,0.317,0.578,0.371,0.139,-14.772,124.242,0.0366,4,9,0.000355,3,Sad
1hDQdWCIrhsFv8l9TyFQa2,opera,"La Bohème, ACT4: Vecchia zimarra",Giacomo Puccini,0.0528,0.0183,0.977,0.125,0.248,-32.964,72.296,0.0478,1,9,0.0002,3,Sad
4WcUjVJmUurvYVG3ohP0Fg,opera,Musica Proibita,Beniamino Gigli,0.187,0.333,0.99,0.297,0.245,-9.159,92.7,0.0423,3,10,0.0,3,Sad
1fPxRqrRn5ojpZmyMAFiM0,opera,Mozart : Cosi fan tutte : Overture to Act 1,Wolfgang Amadeus Mozart,0.341,0.0432,0.954,0.34,0.11,-22.452,136.243,0.0406,4,0,0.853,0,Calm
5e0zptx0WzZwMu3IkSzmUl,opera,Mon coeur s'ouvre à ta voix (Samson et Dalila),Anna Netrebko,0.0346,0.171,0.982,0.152,0.695,-21.461,83.751,0.0595,5,1,0.00744,3,Sad
087ZR4yuElXXTNo17sHRq7,opera,Bésame Mucho,Andrea Bocelli,0.453,0.459,0.903,0.574,0.164,-9.823,94.939,0.0289,4,5,0.0625,3,Sad
1LmfrcIAFUXRBAcyXSuzvk,opera,"La Bohème / Act 4: ""Oh Dio! Mimì!""",Giacomo Puccini,0.0358,0.0466,0.956,0.206,0.0894,-22.038,96.526,0.0413,5,9,0.0214,3,Sad
3XzmZhZDx0Yfz0rsM5yab8,opera,"Un ballo in maschera / Act 2: ""Teco io sto...M'ami, m'ami""",Giuseppe Verdi,0.0662,0.261,0.966,0.258,0.0809,-15.202,77.433,0.0914,4,5,0.000137,3,Sad
1ByUsugFKXNIeAg1uB7wAu,opera,"Die tote Stadt / Act 1: Glück, das mir verblieb (Mariettalied)",Renée Fleming,0.0351,0.126,0.977,0.245,0.0881,-18.807,90.6,0.0411,4,10,0.504,0,Calm
5lFm5wKGe0zVydpf67wRzy,opera,Serenade,Various Artists,0.281,0.349,0.947,0.327,0.0876,-11.725,82.118,0.0384,4,3,0.000194,3,Sad
6umBxaxgV2q52o3Q8wH2Ma,opera,I Dreamed a Dream,Susan Boyle,0.113,0.378,0.803,0.286,0.107,-8.752,69.316,0.0382,4,10,0.000518,3,Sad
6JBVq4eKgrVXsqKofpTLsp,opera,"""Rinaldo"": Lascia ch'io pianga (Handel)","Julianne Baird, Brewer Baroque Chamber Orchestra ,Loretta O'Sullivan Edward Brewer & Rudolph Palmer",0.138,0.0175,0.979,0.235,0.19,-23.931,88.147,0.0462,5,4,8.51e-05,3,Sad
7yCqpSVzLU3vjV62pO7sAc,opera,"Puccini: Tosca, Act 2 Scene 5: ""Vissi d'arte, vissi d'amore"" (Tosca)",Giacomo Puccini,0.068,0.159,0.988,0.193,0.106,-14.232,82.885,0.0415,4,3,0.0159,3,Sad
4w8dynLbwruR9Y2lEQEVGG,opera,"Le Nozze di Figaro, Act 4: Presto avvertiam Susanna",Wolfgang Amadeus Mozart,0.152,0.0305,0.984,0.509,0.0836,-26.023,85.484,0.186,3,2,2.79e-06,3,Sad
785aRy88lYTJDbwCWG5Eep,opera,"Fedora / Act 2: ""Amor ti vieta""",Luciano Pavarotti,0.168,0.231,0.914,0.302,0.158,-15.393,60.621,0.0374,4,0,0.0272,3,Sad
2zNvG2ANCqyrxLRBSh8Etz,opera,"Il Trovatore / Act 3: ""Ah sì ben mio""",Giuseppe Verdi,0.18,0.175,0.977,0.281,0.0858,-16.835,97.794,0.038,4,8,7.97e-05,3,Sad
2C9lQMJlJZ6NjBvRnKliA7,opera,"L'italiana in Algeri / Act 1: ""Cruda sorte! Amor tiranno!""",Gioachino Rossini,0.11,0.0751,0.975,0.407,0.226,-23.17,122.665,0.0559,3,5,0.0,3,Sad
3pk2XOjyxCFRvIekiLsBEm,opera,Mille Lune Mille Onde,Andrea Bocelli,0.123,0.493,0.384,0.542,0.0982,-7.229,110.005,0.0247,4,10,0.00187,3,Sad
0XxFVzaD1jRXoyAAXLQEnP,opera,"Carmen, Act I, No.9 Chanson et Mèlodrame: Récit: Où me conduirez-vous? (Carmen/Don José)",Angela Gheorghiu,0.112,0.0567,0.961,0.374,0.151,-22.179,94.413,0.0797,1,5,1.32e-06,3,Sad
36wUsvxnQ7jZt4fhZ7mlbm,opera,"La bohème, SC 67 / Act 1: ""Che gelida manina""",Jonas Kaufmann,0.0648,0.263,0.989,0.159,0.144,-12.173,80.091,0.0455,3,8,0.174,3,Sad
05B93NEOxDexcOaiohYcnK,opera,"Baïlèro (Series 1, No. 2)",Various Artists,0.0364,0.0751,0.982,0.175,0.106,-21.128,82.672,0.0393,4,10,0.165,3,Sad
2Oxl3G6Z7aAo5Nmcp63HgL,opera,"Verdi: Aida, Act 2: ""O Re, pei sacri numi"" (Radamès, Il Re, Amneris, Sacerdoti, Popolo, Ramfis)",Giuseppe Verdi,0.27,0.177,0.987,0.321,0.379,-19.985,86.643,0.043,4,6,0.000222,3,Sad
2PdesXOHbnQ4KwBZxEgM3A,opera,O mio babbino caro,Jackie Evancho,0.143,0.224,0.99,0.41,0.102,-12.03,65.678,0.0351,5,7,0.0143,3,Sad
5G7bBZy39oMjwxXT1rJ9Sw,opera,"Amazing Grace - Live At Central Park, New York/2011",Andrea Bocelli,0.174,0.164,0.862,0.12,0.957,-18.977,78.074,0.0367,4,0,0.00149,3,Sad
2OP6tdFv9lvOCvOx2nHVOw,opera,"Gounod: Roméo et Juliette, Act 1: ""Je veux vivre"" (Juliet) [Waltz]",Maria Callas,0.189,0.197,0.968,0.252,0.0644,-14.129,72.396,0.0675,4,5,0.000911,3,Sad
2r1FiNXh5mDNEP8K07YRVp,opera,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Habanera) [Carmen, Chorus]",Georges Bizet,0.231,0.115,0.976,0.363,0.0992,-17.325,134.424,0.0689,4,2,0.0,3,Sad
4mBUycKYiPbblZBIcRXlqm,opera,"Verdi: Aida, Act 4: ""Radamès! Radamès! Radamès"" (Ramfis, Sacerdoti, Amneris)",Giuseppe Verdi,0.039,0.109,0.987,0.285,0.746,-16.737,134.659,0.0457,4,0,0.000976,3,Sad
215NabWUpxjY9XY8qAZ3zR,opera,"Mozart: Le nozze di Figaro, K. 492, Act 2: ""Voi, che sapete che cosa è amor"" (Cherubino)",Wolfgang Amadeus Mozart,0.0766,0.0824,0.981,0.331,0.216,-21.924,110.931,0.0567,4,10,0.000357,3,Sad
0MtkE19tDWclGG3kRPK35A,opera,New York New York,Original Film Cast,0.77,0.673,0.898,0.468,0.398,-6.715,109.463,0.0825,4,7,0.173,2,Happy
0fZYwSz9sNajV5VBZjkAoq,opera,La Morte d'Abel: Quel buon pastor son io,Cecilia Bartoli,0.068,0.0704,0.959,0.268,0.247,-22.349,113.293,0.0489,3,4,0.0174,3,Sad
3vzWW3FZpxmGQidRMObLUB,opera,Love Me Tender,Andrea Bocelli,0.146,0.198,0.948,0.264,0.147,-13.304,115.251,0.0356,3,9,0.000241,3,Sad
7xtuvlqhEJdGwRAtsdMmh6,opera,"Bizet: Carmen, Act 3: ""Eh bien?"" (Carmen, Dancaïre, Frasquita)",Georges Bizet,0.715,0.118,0.92,0.427,0.842,-22.904,74.984,0.0803,4,9,0.0,3,Sad
5stPdVFNnyEahYLpWs2akd,opera,Flower duet from Lakme - Remasterisé en 1987,Various Artists,0.0481,0.121,0.97,0.224,0.264,-19.321,89.567,0.0447,1,11,0.622,0,Calm
1BecnNkKVxe4i98i3f3fed,opera,"Il Trionfo del Tiempo e del Disinganno: ""Lascia la spina cogli la rosa""",Cecilia Bartoli,0.0395,0.0439,0.984,0.261,0.183,-23.937,106.932,0.0529,4,4,0.0507,3,Sad
67nJHwnhdIoJnHumRshqv1,opera,"Turandot / Act 3: ""Nessun dorma!""",Andrea Bocelli,0.165,0.308,0.902,0.2,0.116,-11.259,88.629,0.0344,5,2,0.00284,3,Sad
0KVuD4fbIpbFvq9cgJPkFj,opera,Wagner : Tristan und Isolde : Act 1 Prelude,Richard Wagner,0.027,0.036,0.967,0.0605,0.0829,-25.885,50.692,0.0475,4,4,0.827,0,Calm
2D9JrBXD4lNKToj9feQjX7,opera,"Carmen, Act III, No.22 bis Récit: Quelques lignes plus bas...(Escamillo/Don José) No.23 Duo: Je suis Escamillo, Torero de Grenade! (Escamillo/Don José)",Angela Gheorghiu,0.612,0.193,0.984,0.393,0.424,-18.029,170.915,0.112,3,10,0.0,3,Sad
1aH4OKg9RZ5A62PLrNvhcu,opera,'O mare e tu,Andrea Bocelli,0.227,0.415,0.424,0.526,0.408,-8.699,94.002,0.03,4,2,3.73e-05,3,Sad
6a9AhJWp2VuMs30TBtHbfh,opera,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Carmen)",Maria Callas,0.247,0.0942,0.97,0.432,0.21,-17.569,67.495,0.101,4,2,0.0,3,Sad
07E6hM3sjg5tY81VDq3lSX,opera,"La Bohème, ACT1: Si può?- Chi é là?",Giacomo Puccini,0.304,0.173,0.978,0.335,0.278,-18.226,84.749,0.0562,4,1,0.000284,3,Sad
4C5pxsP2ihA8knvXFfpuCo,opera,La Mia Canzone Al Vento,Luciano Pavarotti,0.61,0.314,0.958,0.386,0.456,-12.508,133.75,0.039,4,5,0.000194,3,Sad
44rkHvpXqmnuM8JXuUPtHa,opera,Nabucco: Chorus Of The Hebrew Slaves,Various Artists,0.0769,0.0593,0.986,0.264,0.185,-18.154,71.491,0.0408,4,1,0.442,0,Calm
0pQvrzXGuGEb0bfBVDm8VS,opera,"Ho Capito, Signor Si (1'49)",Various Artists,0.812,0.319,0.993,0.523,0.094,-14.621,109.747,0.0451,4,0,0.000899,3,Sad
6sWOHdc1bU3CwaBXYwdwCw,opera,Nessun Dorma,Jackie Evancho,0.0861,0.303,0.973,0.24,0.106,-9.116,94.293,0.0343,4,11,0.00218,3,Sad
3eklohjSgsDOFPnOb6T0s6,opera,"Leoncavallo: Pagliacci, Act 2 Scene 2: ""O Colombina, il tenero"" (Arlecchino, Colombina)",Beniamino Gigli,0.388,0.108,0.924,0.47,0.0657,-14.412,126.221,0.0528,3,9,0.00179,3,Sad
2ai8Ua62MQYhq0DZXd10nn,opera,"Carmen, Act II: No.12 Chanson Bohème : Les tringles des sistres tintaient avec un éclat métallique (Carmen/Frasquita/Mercédès)",Angela Gheorghiu,0.0806,0.19,0.898,0.389,0.0787,-17.877,137.458,0.0704,3,0,0.000141,3,Sad
5YXn5ojWUEKmDpSzhv6vAS,opera,"Serse (Xerxes), HWV 40: Ombra mai fu (Largo)",Yoshikazu Mera,0.0391,0.0592,0.976,0.125,0.104,-22.974,151.196,0.0422,1,3,0.922,0,Calm
0zMJDxB8JPDzZRYKlTpH2h,opera,"Bizet: Carmen, Act 2: ""Messieurs, Pastia me dit"" (Frasquita, Zuñiga, Camen, Mercédès)",Georges Bizet,0.21,0.0786,0.926,0.578,0.12,-19.908,133.563,0.22,3,2,0.0,3,Sad
2EnSYxhKSEznkZ6PKOUnV9,opera,"""Là ci darem la mano""",Luciano Pavarotti,0.354,0.329,0.953,0.364,0.2,-7.813,98.021,0.0339,4,9,0.0,3,Sad
7HonfcsYMRIkEiPI4sTZMU,opera,"Verdi: Rigoletto, Act 1: ""Gualtier Maldè… Caro nome"" (Gilda, Borsa, Ceprano, Marullo)",Maria Callas,0.0581,0.0598,0.985,0.295,0.0633,-18.443,139.069,0.0506,4,4,0.0149,3,Sad
6JNJxEqpyAAdjxexo9olN9,pagode,Feito uma Estrela (Ao Vivo),Nuwance,0.349,0.463,0.498,0.526,0.526,-12.394,144.015,0.0391,4,2,0.0,3,Sad
3xA6pdsIHNV8Vl3kuQpxxI,pagode,Conta Comigo - Ao Vivo,Bom Gosto,0.85,0.787,0.679,0.654,0.226,-6.927,102.423,0.0453,4,2,0.0,2,Happy
3GMGSA339rFLB2il2x0kEF,pagode,Coisa De Chefe,Jorge Aragão,0.716,0.75,0.701,0.711,0.226,-6.645,115.02,0.0752,4,5,0.434,2,Happy
3tEtCbP7MitOZkWHyFhRKv,pagode,Partideiro Caseiro,Almir Guineto,0.897,0.65,0.454,0.654,0.0523,-6.426,112.778,0.279,4,5,0.0,2,Happy
4ldq9hWBrHwmHiIYOhbDFY,pagode,Tenho Medo,Sorriso Maroto,0.691,0.601,0.622,0.691,0.12,-9.721,134.876,0.0397,4,7,0.0,2,Happy
3f0cGbMRfTiOzrK8SZmZcB,pagode,Festa de Rosa,Dudu Nobre,0.854,0.474,0.221,0.77,0.0619,-11.077,110.067,0.221,4,2,0.0,2,Happy
7hKsYEUcG3kc3jK5NATw3E,pagode,Um Marco na Vida,Doce Encontro,0.614,0.696,0.362,0.673,0.359,-9.408,87.987,0.0486,4,4,3.87e-06,2,Happy
1zqhBTy8ou9XTfypmZdnBV,pagode,Bateu Levou - Ao Vivo,Pixote,0.537,0.816,0.557,0.604,0.961,-6.447,99.047,0.0982,4,7,0.0,2,Happy
7t9oXKPefnXJ7tGdZVDLqp,pagode,Go Back,Só Pra Contrariar,0.924,0.601,0.225,0.656,0.0907,-12.898,98.206,0.163,4,7,0.0,2,Happy
1H0VbTzIpf0AQUqAs4qWa5,pagode,Da Água Pro Vinho,Karametade,0.543,0.532,0.165,0.705,0.288,-9.837,122.955,0.0361,4,9,0.0,2,Happy
1oqjydaDiQMgJSACpZEfay,pagode,Depende De Você,Jeito Moleque,0.655,0.825,0.311,0.627,0.119,-4.523,171.859,0.0442,4,7,0.0,2,Happy
1Qui4D296wB356GVCOkRFf,pagode,Uma Carta Pra Deus,Exaltasamba,0.786,0.739,0.622,0.535,0.667,-8.723,155.071,0.0419,4,0,0.0,2,Happy
10XOQcSpaB0MDeWwIrwspX,pagode,Pais Tropical,Os Morenos,0.448,0.559,0.0814,0.446,0.118,-8.376,144.546,0.0488,4,8,0.0,2,Happy
4J5G04ctPwC4lEW7kNzZix,pagode,Profundezas,Swing & Simpatia,0.643,0.638,0.515,0.485,0.0811,-11.001,157.548,0.0513,4,11,1.61e-06,2,Happy
2hQkvrPNhwimFMy5TtFnsi,pagode,Parceiro,Kiloucura,0.782,0.763,0.438,0.34,0.276,-5.797,157.81,0.0515,4,7,0.0,2,Happy
6um7VxhrmlcHM4lmnzcQKw,pagode,Eu Te Perdi,Alexandre Pires,0.296,0.481,0.503,0.581,0.112,-8.474,130.185,0.0572,4,11,0.0,3,Sad
6NKpbV9eWl9skmLmWjVqNx,pagode,Ninho De Paz,Jeito Moleque,0.605,0.832,0.16,0.721,0.139,-4.51,98.04,0.0383,4,2,0.0,2,Happy
3ql4KWlI8H8AmrqoZETRpn,pagode,O Amor Não Aconteceu,Raça Negra,0.564,0.599,0.541,0.694,0.264,-6.706,137.842,0.0321,4,7,0.0,2,Happy
5isTw4twDjzCZAnfpW1e6z,pagode,Curtindo a Vida - Ao Vivo,Bom Gosto,0.724,0.88,0.686,0.629,0.72,-7.213,106.956,0.0789,4,2,3.47e-06,2,Happy
7j1NqN9UkG3J2OkBCaoumx,pagode,Leito De Estrelas,Péricles,0.74,0.702,0.616,0.562,0.524,-6.583,152.057,0.034,4,0,2.45e-06,2,Happy
1aKUH5qJ2lWdrOz0yAMSL5,pagode,Viver Sem Ti,Exaltasamba,0.49,0.602,0.643,0.539,0.788,-9.603,144.089,0.0373,4,7,0.0,3,Sad
0lVO5poSqkojATsvb5hDcm,pagode,Desde Quando Me Deixou,Rodriguinho,0.573,0.633,0.521,0.648,0.173,-6.377,124.01,0.0413,4,4,0.0,2,Happy
